Date,0,1,2,3,4,5,6,7
2014-12-31,0.006079770970870826,0.008152098740995527,0.008059093376264637,0.00816601278198589,0.008177047743963287,0.008186082835621288,0.008187704759396088,0.008188644782824325
2015-03-31,0.007221618098561851,0.007453840100225408,0.008152899224408483,0.008105081968164559,0.00818111736973169,0.008181192276897446,0.008187644075750247,0.00818822635718738
2015-06-30,0.0009683807547687462,0.007371958896191356,0.0075455585896731375,0.008064653170310868,0.008123846013217088,0.008173358220000006,0.008182133573000105,0.008187113578815654
2015-09-30,0.002380819868551964,0.00733642700532182,0.007646402089617435,0.008072644940358321,0.008132802569261778,0.008174743394535163,0.008183021212567967,0.00818729940648357
2015-12-31,0.006093310375462482,0.007285481952956949,0.008023922575621296,0.00808473108694964,0.00816786934447641,0.00817844256083711,0.008186297829725853,0.008187882122282915
2016-03-31,0.001536215441115014,0.0067074585768140595,0.007570825683765332,0.008005925393862412,0.008121584753867568,0.00816819364296573,0.008181516272847505,0.008186624958396001
2016-06-30,0.003507825694201813,0.007203467340965657,0.007814903930928294,0.008059229717561091,0.008147923632001286,0.008174750804563157,0.008184279817667174,0.00818740974680616
2016-09-30,0.008572737982609855,0.00778620688764578,0.008174891539573492,0.008157042051775337,0.00818472843970083,0.00818594815959829,0.008188388789325686,0.008188676532153454
2016-12-30,0.005343329254442298,0.007512038851630275,0.00796130702421004,0.0081021518339435,0.008163544228979532,0.008179602962791764,0.008186024858671566,0.0081879584051395
2017-03-31,0.007320681767505764,0.0077418757621123225,0.00809171239392725,0.008142578023901966,0.008176761789971173,0.008184117486054056,0.008187543329542624,0.008188456894969807
2017-06-30,0.0066437666379480075,0.007499574617198682,0.008061332485724593,0.008111813022217501,0.00817243039426703,0.008181167351919462,0.00818691325598128,0.008188160431552158
2017-09-29,0.00887294325042696,0.007696050048679466,0.008304090479816357,0.008139715743721675,0.008196558435602672,0.008185385891262525,0.008189302918468266,0.008188714862407926
2017-12-29,0.005246315321680575,0.007917604580529147,0.007868253342479136,0.008151573269305809,0.008156924073063634,0.008183375991046928,0.00818580845795459,0.008188249450963223
2018-03-30,0.010419405814615038,0.008473074939052978,0.008406243737883332,0.008229216471469403,0.008211009766309275,0.008194141003549905,0.008191282436410726,0.00818960964197272
2018-06-29,0.00764849417438393,0.007751687398861942,0.008211077358266598,0.008135790312893767,0.008188415574660084,0.00818441192066002,0.008188522733931326,0.00818857139826637
2018-09-28,0.00851098904343587,0.008069851637164966,0.008241827324509673,0.00817813133758152,0.0081929635550456,0.008188422333516052,0.00818926154764371,0.008188964211279163
2018-12-31,0.007737442954220095,0.00751582662533817,0.008201039295030483,0.008114619800537109,0.008185910277474697,0.008182397031977887,0.008188149768858465,0.008188369165010458
2019-03-29,0.004505514212942327,0.006736432126667119,0.007929441602095244,0.008017364436929911,0.008155479089403516,0.008171782453353552,0.008184659780779032,0.008187192998831465
2019-06-28,0.004669073227055877,0.00784076146665686,0.007777804121276107,0.008145045430081392,0.0081477390622722,0.008182135186987363,0.00818493743541527,0.008188069756973261
2019-09-30,0.004556017569047238,0.00775122082643975,0.007866613568822853,0.00812349178929269,0.008156200388688015,0.0081808645268091,0.008185516146359251,0.008188020836086489
2019-12-31,0.005457642802148043,0.0077295094120230865,0.007969440125834634,0.00812256808790353,0.008166072221705675,0.008181463149355769,0.008186404902984352,0.008188145936515356
